site,title,abstract,status,primary_area,keywords,rating,presentation,confidence,soundness,contribution,pdf_link,score_top_overall,llm_category,llm_confidence,llm_reasoning,local_top_overall
https://openreview.net/forum?id=TpL2nXanru,AutoQVLA: Not All Channels Are Equal in Vision-Language-Action Model's Quantization,"The advent of Vision-Language-Action (VLA) models represents a significant leap for embodied intelligence, yet their immense computational demands critically hinder deployment on resource-constrained robotic platforms. Intuitively, low-bit quantization is a prevalent and preferred technique for large-scale model compression. However, we find that a systematic analysis of VLA model's quantization is fundamentally lacking. We argue that naively applying uniform-bit quantization from Large Language Models (LLMs) to robotics is flawed, as these methods prioritize passive data fidelity while ignoring how minor action deviations compound into catastrophic task failures. To bridge this gap, we introduce AutoQVLA, the first action-centric quantization framework specifically designed for embodied control. In a sharp departure from the rigid, uniform-bit quantization of LLM-based methods, AutoQVLA introduces a highly granular, channel-wise bit allocation strategy. Its core mechanism is to directly measure the final action-space sensitivity when quantizing each individual channel to various bit-widths. This process yields a precise, per-channel importance metric that guides a global optimization, which elegantly unifies quantization and pruning (0-bit) into a single, cohesive framework. Extensive evaluations on different baselines demonstrate the superiority of our approach. In the LIBERO, the quantization version of OpenVLA-OFT with our method requires only 29.2% of the original model's VRAM while maintaining 98.9% of its original performance and achieving a 1.49$\times$ speedup. This translates to a 22.6% performance improvement over the LLM-derived method SmoothQuant. Our work establishes a new, principled foundation for compressing VLA models in robotics, paving the way for deploying powerful, large-scale models on real-world hardware. Code will be released.",Poster,"applications to computer vision, audio, language, and other modalities","Vision-Language-Action Models, Embodied AI, Model Quantization","4, 4, 6, 6","3, 2, 3, 3","5, 3, 3, 4","3, 3, 3, 4","2, 2, 3, 4",https://openreview.net/pdf?id=TpL2nXanru,0.2939472569850729,Robotics,high,"The paper focuses on Vision-Language-Action models for embodied intelligence, specifically addressing action-space sensitivity in robotic control. Although it employs quantization, the core novelty lies in enabling robust deployment on robotic platforms, fitting the embodied AI scope.",0.01700289046019094
https://openreview.net/forum?id=KcJ9U0x6kO,HAMLET: Switch Your Vision-Language-Action Model into a History-Aware Policy,"Inherently, robotic manipulation tasks are history-dependent: leveraging past context could be beneficial. However, most existing Vision-Language-Action models (VLAs) have been designed without considering this aspect, i.e., they rely solely on the current observation, ignoring preceding context. In this paper, we propose HAMLET, a scalable framework to adapt VLAs to attend to the historical context during action prediction. Specifically, we introduce moment tokens that compactly encode perceptual information at each timestep. Their representations are initialized with time-contrastive learning, allowing them to better capture temporally distinctive aspects. Next, we employ a lightweight memory module that integrates the moment tokens across past timesteps into memory features, which are then leveraged for action prediction. Through empirical evaluation, we show that HAMLET successfully transforms a state-of-the-art VLA into a history-aware policy, especially demonstrating significant improvements on long-horizon tasks that require historical context. In particular, on top of GR00T N1.5, HAMLET achieves an average success rate of 76.4% on history-dependent real-world tasks, surpassing the baseline performance by 47.2%. Furthermore, HAMLET pushes prior art performance from 64.1% to 66.4% on RoboCasa Kitchen (100-demo setup) and from 95.6% to 97.7% on LIBERO, highlighting its effectiveness even under generic
robot-manipulation benchmarks.",Poster,"applications to robotics, autonomy, planning","Vision-language-action models, Robot manipulation","4, 4, 8, 8","3, 3, 3, 3","4, 3, 4, 4","3, 2, 4, 3","2, 2, 3, 3",https://openreview.net/pdf?id=KcJ9U0x6kO,0.18259601474572315,Robotics,high,The paper introduces a framework to enhance Vision-Language-Action models for robotic manipulation by incorporating historical context into policy prediction. Evaluations on real-world tasks and standard robotics benchmarks like RoboCasa and LIBERO confirm the primary focus is on embodied AI and control systems.,0.0024186721691498783
https://openreview.net/forum?id=d08yOXs1Dl,SpikePingpong: Spike Vision-based Fast-Slow Pingpong Robot System,"Learning to control high-speed objects in dynamic environments represents a fundamental challenge in robotics. Table tennis serves as an ideal testbed for advancing robotic capabilities in dynamic environments. This task presents two fundamental challenges: it requires a high-precision vision system capable of accurately predicting ball trajectories under complex dynamics, and it necessitates intelligent control strategies to ensure precise ball striking to target regions. High-speed object manipulation typically demands advanced visual perception hardware capable of capturing rapid motion with exceptional temporal resolution.
Drawing inspiration from Kahneman's dual-system theory, where fast intuitive processing complements slower deliberate reasoning, there exists an opportunity to develop more robust perception architectures that can handle high-speed dynamics while maintaining accuracy.
To this end, we present \textit{\textbf{SpikePingpong}}, a novel system that integrates spike-based vision with imitation learning for high-precision robotic table tennis. We develop a cognitive-inspired Fast-Slow system architecture where System 1 provides rapid ball detection and preliminary trajectory prediction with millisecond-level responses, while System 2 employs spike-oriented neural calibration for precise hittable position corrections. For strategic ball striking, we introduce Imitation-based Motion Planning And Control Technology, which learns optimal robotic arm striking policies through demonstration-based learning.
Experimental results demonstrate that \textit{\textbf{SpikePingpong}} achieves a remarkable 92\% success rate for 30 cm accuracy zones and 70\% in the more challenging 20 cm precision targeting. This work demonstrates the potential of cognitive-inspired architectures for advancing robotic capabilities in time-critical manipulation tasks.",Poster,"applications to robotics, autonomy, planning","Robotics, Imitation Learning","0, 8, 8, 8","3, 3, 3, 3","4, 5, 4, 4","3, 3, 3, 3","1, 3, 3, 3",https://openreview.net/pdf?id=d08yOXs1Dl,-0.006178079598223668,Robotics,high,"The paper focuses on developing a robotic system for table tennis, addressing control strategies and visual perception for physical manipulation tasks. This clearly falls under Robotics as it deals with embodied AI and real-world control systems.",-0.008166585336968707
https://openreview.net/forum?id=tv0Sz8A9Tc,Robotic Manipulation by Imitating Generated Videos Without Physical Demonstrations,"This work introduces Robots Imitating Generated Videos (RIGVid), a system that enables robots to perform complex manipulation tasks—such as pouring, wiping, and mixing—purely by imitating AI-generated videos, without requiring any physical demonstrations or robot-specific training. Given a language command and an initial scene image, a video diffusion model generates potential demonstration videos, and a vision-language model (VLM) automatically filters out results that do not follow the command. A 6D pose tracker then extracts object trajectories from the video, and the trajectories are retargeted to the robot in an embodiment-agnostic fashion. Through extensive realworld evaluations, we show that filtered generated videos are as effective as real demonstrations, and that performance improves with generation quality. We also show that relying on generated videos outperforms more compact alternatives such as keypoint prediction using VLMs, and that strong 6D pose tracking outperforms other ways to extract trajectories, such as dense feature point tracking. These findings suggest that videos produced by a state-of-the-art off-the-shelf model can offer an effective source of supervision for robotic manipulation.",Poster,"applications to robotics, autonomy, planning","Foundation Models based Robot Manipulation, Vision-based Robotics, Generative Video Models, 6D Pose Estimation","4, 4, 6, 6","3, 2, 3, 4","4, 3, 4, 5","3, 2, 3, 4","2, 2, 3, 4",https://openreview.net/pdf?id=tv0Sz8A9Tc,0.12397508307974942,Robotics,high,"The paper introduces a method for physical robots to execute manipulation tasks using AI-generated videos as supervision. Since the primary application and evaluation involve embodied control and real-world robotic systems, it fits the robotics category.",-0.008288767253235602
https://openreview.net/forum?id=3u6AkbWEls,ManipEvalAgent: Promptable and Efficient Evaluation Framework for Robotic Manipulation Policies,"In recent years, robotic manipulation policies have made substantial progress. However, evaluating these policies typically requires large-scale sampling in simulation benchmarks, leading to high time costs. Moreover, existing evaluation pipelines are usually fixed, do not account for user needs, and report only a single scalar score, lacking interpretability. In contrast, human experts can quickly form an intuitive impression of a policy’s capabilities from just a handful of executions. We therefore propose ManipEvalAgent, an efficient, promptable, and dynamically multi-round evaluation framework for robotic manipulation policies. The framework conducts small-batch, multi-round evaluations and adaptively plans subsequent evaluation steps based on intermediate observations from each round. Via code generation, it constructs tasks and evaluation functions within simulator. By generating evaluation functions and leveraging vision–language models (VLMs) for video understanding, ManipEvalAgent provides user-instruction-centric, fine-grained analysis. Our approach offers three key advantages: (1) efficiency, no need for massive sampling; (2) promptable, planning the evaluation process according to user queries; and (3) interpretability, providing diagnostic text that goes beyond a single score. Across multiple settings, our evaluation method significantly shortens the overall time compared with traditional simulation benchmarks, while reaching conclusions comparable to those from large-scale simulation benchmarks.",Poster,"applications to robotics, autonomy, planning","Robotic manipulation, Evaluation, Agent","2, 6, 6","2, 4, 3","4, 3, 4","2, 4, 3","2, 4, 3",https://openreview.net/pdf?id=3u6AkbWEls,-0.01710920390692173,Robotics,high,"The paper presents an evaluation framework specifically designed for robotic manipulation policies within simulators. While it utilizes code generation, the primary focus and application domain remain firmly within robotics.",-0.009713882647494735
https://openreview.net/forum?id=7lw6s9ELfr,MVR: Multi-view Video Reward Shaping for Reinforcement Learning,"Reward design is of great importance for solving complex tasks with reinforcement learning. Recent studies have explored using image-text similarity produced by vision-language models (VLMs) to augment rewards of a task with visual feedback. A common practice linearly adds VLM scores to task or success rewards without explicit shaping, potentially altering the optimal policy. Moreover, such approaches, often relying on single static images, struggle with tasks whose desired behavior involves complex, dynamic motions spanning multiple visually different states. Furthermore, single viewpoints can occlude critical aspects of an agent's behavior. To address these issues, this paper presents Multi-View Video Reward Shaping (MVR), a framework that models the relevance of states regarding the target task using videos captured from multiple viewpoints. MVR leverages video-text similarity from a frozen pre-trained VLM to learn a state relevance function that mitigates the bias towards specific static poses inherent in image-based methods. Additionally, we introduce a state-dependent reward shaping formulation that integrates task-specific rewards and VLM-based guidance, automatically reducing the influence of VLM guidance once the desired motion pattern is achieved. We confirm the efficacy of the proposed framework with extensive experiments on challenging humanoid locomotion tasks from HumanoidBench and manipulation tasks from MetaWorld, verifying the design choices through ablation studies.",Poster,reinforcement learning,"Reward Shaping,  Reinforcement Learning,  VLM Reward","4, 4, 6, 6","2, 2, 3, 2","5, 3, 4, 5","2, 3, 3, 3","2, 3, 3, 3",https://openreview.net/pdf?id=7lw6s9ELfr,-0.04599709082557403,Robotics,high,The paper introduces a reward shaping framework specifically evaluated on embodied AI tasks such as humanoid locomotion and manipulation. These application domains align directly with the Robotics category's focus on control systems and embodied agents.,-0.03358042496666213
https://openreview.net/forum?id=LQD1MrnbxH,Test-Time Mixture of World Models for Embodied Agents in Dynamic Environments,"Language model (LM)-based embodied agents are increasingly deployed in real-world settings. Yet, their adaptability remains limited in dynamic environments, where constructing accurate and flexible world models is crucial for effective reasoning and decision-making. To address this challenge, we extend the Mixture-of-Experts (MoE) paradigm to embodied agents. While conventional MoE architectures modularize knowledge into expert components with pre-trained routing, they remain rigid once deployed, making them less effective for adapting to unseen domains in dynamic environments. We therefore propose Test-time Mixture of World Models (TMoW), a framework that enhances adaptability to unseen and evolving domains. TMoW updates its routing function over world models at test time, unlike conventional MoE where the function remains fixed, enabling agents to recombine existing models and integrate new ones for continual adaptation. It achieves this through (i) multi-granular prototype-based routing, which adapts mixtures across object- to scene-level similarities, (ii) test-time refinement that aligns unseen domain features with prototypes during inference, and (iii) distilled mixture-based augmentation, which efficiently constructs new models from few-shot data and existing prototypes. We evaluate TMoW on VirtualHome, ALFWorld, and RLBench benchmarks, demonstrating strong performance in both zero-shot adaptation and few-shot expansion scenarios, and showing that it enables embodied agents to operate effectively in dynamic environments.",Poster,"applications to robotics, autonomy, planning","Embodied AI, World model, Mixture of expert, Test time adaptation, Few-shot expansion","2, 6, 6, 8","2, 3, 2, 4","5, 2, 3, 3","2, 3, 4, 3","2, 3, 3, 3",https://openreview.net/pdf?id=LQD1MrnbxH,0.06681795779697586,Robotics,high,"The paper explicitly targets embodied AI and evaluates on robotics benchmarks like RLBench and ALFWorld, fitting the Robotics category definition. Although it uses test-time adaptation, the focus is on world models for environmental interaction rather than general LLM inference optimization.",-0.05188520392730784
https://openreview.net/forum?id=AcDx2tUZPb,DecompGAIL: Learning Realistic Traffic Behaviors with Decomposed Multi-Agent Generative Adversarial Imitation Learning,"Realistic traffic simulation is critical for the development of autonomous driving systems and urban mobility planning, yet existing imitation learning approaches often fail to model realistic traffic behaviors. Behavior cloning suffers from covariate shift, while Generative Adversarial Imitation Learning (GAIL) is notoriously unstable in multi-agent settings. We identify a key source of this instability—irrelevant interaction misguidance—where a discriminator penalizes an ego vehicle’s realistic behavior due to unrealistic interactions among its neighbors. To address this, we propose Decomposed Multi-agent GAIL (DecompGAIL), which explicitly decomposes realism into ego–map and ego–neighbor components, filtering out misleading neighbor–neighbor and neighbor–map interactions. We further introduce a social PPO objective that augments ego rewards with distance-weighted neighborhood rewards, encouraging overall realism across agents. Integrated into a lightweight SMART-based backbone, DecompGAIL achieves state-of-the-art performance on the WOMD Sim Agents 2025 benchmark.",Poster,"applications to robotics, autonomy, planning","traffic simulation, multi-agent imitation learning, generative adversarial imitation learning","4, 4, 8","3, 2, 4","4, 5, 4","3, 2, 3","3, 2, 3",https://openreview.net/pdf?id=AcDx2tUZPb,-0.16591378957531822,Robotics,high,"The paper proposes a multi-agent imitation learning method specifically for realistic traffic simulation in autonomous driving. Since autonomous driving is explicitly included in the Robotics category definition, this is the most accurate classification.",-0.0661135938730372
https://openreview.net/forum?id=Ng2VDbKD4r,UniSplat: Unified Spatio-Temporal Fusion via 3D Latent Scaffolds for Dynamic Driving Scene Reconstruction,"Feed-forward 3D reconstruction for autonomous driving has advanced rapidly, yet existing methods struggle with the joint challenges of sparse, non-overlapping camera views and complex scene dynamics. 
We present UniSplat, a general feed-forward framework that learns robust dynamic scene reconstruction through unified latent spatio-temporal fusion. UniSplat constructs a 3D latent scaffold, a structured representation that captures geometric and semantic scene context by leveraging pretrained foundation models. To effectively integrate information across spatial views and temporal frames, we introduce an efficient fusion mechanism that operates directly within the 3D scaffold, enabling consistent spatio-temporal alignment. To ensure complete and detailed reconstructions, we design a dual-branch decoder that generates dynamic-aware Gaussians from the fused scaffold by combining point-anchored refinement with voxel-based generation, and maintain a persistent memory of static Gaussians to enable streaming scene completion beyond current camera coverage. Extensive experiments on real-world datasets demonstrate that UniSplat achieves state-of-the-art performance in novel view synthesis, while providing robust and high-quality renderings even for viewpoints outside the original camera coverage.",Poster,"applications to computer vision, audio, language, and other modalities","Autonomous Driving, Feed-Forward Scene Reconstruction, 3D Gaussian Splatting","4, 6, 6, 6","3, 3, 3, 3","5, 4, 4, 3","3, 3, 3, 3","2, 3, 3, 2",https://openreview.net/pdf?id=Ng2VDbKD4r,0.1771304592825682,Robotics,high,"The paper presents a 3D reconstruction framework designed specifically for autonomous driving environments. Since the Robotics category explicitly includes autonomous driving, this is the most accurate classification.",-0.07026799780324106
https://openreview.net/forum?id=yngvAamNQi,From Seeing to Doing: Bridging Reasoning and Decision for Robotic Manipulation,"Achieving generalization in robotic manipulation remains a critical challenge, particularly for unseen scenarios and novel tasks. Current Vision-Language-Action (VLA) models, while building on top of general Vision-Language Models (VLMs), still fall short of achieving robust zero-shot performance due to the scarcity and heterogeneity prevalent in embodied datasets. To address these limitations, we propose FSD (From Seeing to Doing), a novel vision-language model that generates intermediate representations through spatial relationship reasoning, providing fine-grained guidance for robotic manipulation. Our approach combines a hierarchical data construction pipeline for training with a self-consistency mechanism that aligns spatial coordinates with visual signals. Through extensive experiments, we comprehensively validated FSD’s capabilities in both “seeing” and “doing”, achieving outstanding performance across 8 benchmarks for general spatial reasoning and embodied reference abilities, as well as on our proposed more challenging benchmark VABench. We also verified zero-shot capabilities in robot manipulation, demonstrating significant performance improvements over baseline methods in both SimplerEnv and real robot settings. Experimental results show that FSD achieves 40.6% success rate in SimplerEnv and 72% success rate across 8 real-world tasks, outperforming the strongest baseline by 30%.",Poster,"applications to robotics, autonomy, planning","Spatial VLMs, General Robotic Manipulation, VLM Reasoning, Spatial Chain-of-Thought","6, 6, 6, 6","3, 3, 3, 2","4, 4, 4, 4","3, 3, 3, 3","2, 3, 2, 2",https://openreview.net/pdf?id=yngvAamNQi,0.35219765205079134,Robotics,high,The paper proposes a novel vision-language model specifically designed to improve robotic manipulation and embodied decision-making. Experiments validate the method on real-world robot tasks and simulation environments focused on physical control.,-0.07072395410681656
https://openreview.net/forum?id=1vXMfIYFZp,Master Skill Learning with Policy-Grounded Synergy of LLM-based Reward Shaping and Exploring,"The acquisition of robotic skills via reinforcement learning (RL) is crucial for advancing embodied intelligence, but designing effective reward functions for complex tasks remains challenging. Recent methods using large language models (LLMs) can generate reward functions from language instructions, but they often produce overly goal-oriented rewards that neglect state exploration, causing robots to get stuck in local optima. Traditional RL addresses this by adding exploration bonuses, but these are typically generic and inefficient, wasting resources on exploring task-irrelevant areas. To address these limitations, we propose Policy-grounded Synergy of Reward Shaping and Exploration (PoRSE), a novel and unified framework that guides LLMs to generate task-aware reward functions while constructing an abstract affordance space for efficient exploration bonuses. Given the vast number of possible reward-bonus combinations, it is impractical to exhaustively train a policy from scratch for each configuration to identify the best one. Instead, PoRSE employs an in-policy-improvement grounding process, dynamically and continuously generating and filtering out reward-bonus pairs along the policy improvement process. This approach accelerates skill acquisition and fosters a mutually reinforcing relationship between reward shaping, exploration and policy enhancement through close feedback. Experiments show that PoRSE is highly effective, achieving significant improvement in average returns across all robotic tasks compared to previous state-of-the-art methods. It also achieves initial success in two highly challenging manipulation tasks, marking a significant breakthrough.",Poster,"applications to robotics, autonomy, planning","Robot Skill Acquisition, Dexterous Manipulation, Automatic Reward Design","2, 6, 6, 8","2, 3, 3, 3","4, 3, 3, 4","2, 3, 3, 3","2, 2, 3, 4",https://openreview.net/pdf?id=1vXMfIYFZp,-0.10315421610834757,Robotics,high,The paper focuses on reinforcement learning methods specifically designed for robotic skill acquisition and manipulation tasks. This aligns directly with the Robotics category covering embodied AI and control systems.,-0.07717686164073437
https://openreview.net/forum?id=GrsoLVNy3Y,Cross-Embodiment Offline Reinforcement Learning for Heterogeneous Robot Datasets,"Scalable robot policy pre-training has been hindered by the high cost of collecting high-quality demonstrations for each platform. In this study, we address this issue by uniting offline reinforcement learning (offline RL) with cross-embodiment learning. Offline RL leverages both expert and abundant suboptimal data, and cross-embodiment learning aggregates heterogeneous robot trajectories across diverse morphologies to acquire universal control priors. We perform a systematic analysis of this offline RL and cross-embodiment paradigm, providing a principled understanding of its strengths and limitations. To evaluate this offline RL and cross-embodiment paradigm, we construct a suite of locomotion datasets spanning 16 distinct robot platforms. Our experiments confirm that this combined approach excels at pre-training with datasets rich in suboptimal trajectories, outperforming pure behavior cloning. However, as the proportion of suboptimal data and the number of robot types increase, we observe that conflicting gradients across morphologies begin to impede learning. To mitigate this, we introduce an embodiment-based grouping strategy in which robots are clustered by morphological similarity and the model is updated with a group gradient. This simple, static grouping substantially reduces inter-robot conflicts and outperforms existing conflict-resolution methods.",Poster,reinforcement learning,"Offline Reinforcement Learning, Cross-Embodiment Learning, Multi-Task Learning","4, 6, 6, 6","2, 3, 3, 2","3, 3, 3, 3","3, 2, 3, 3","2, 3, 3, 3",https://openreview.net/pdf?id=GrsoLVNy3Y,0.06052684739815454,Robotics,high,The research focuses on pre-training control policies across diverse robot morphologies using offline reinforcement learning. This directly aligns with the Robotics category as it addresses embodied AI and control systems for physical platforms.,-0.0792549001249434
https://openreview.net/forum?id=refcXHU1Nh,SafeFlowMatcher: Safe and Fast Planning using Flow Matching with Control Barrier Functions,"Generative planners based on flow matching (FM) produce high-quality paths in a single or a few ODE steps, but their sampling dynamics offer no formal safety guarantees and can yield incomplete paths near constraints. We present SafeFlowMatcher, a planning framework that couples FM with control barrier functions (CBFs) to achieve both real-time efficiency and certified safety. SafeFlowMatcher uses a two-phase prediction-correction (PC) integrator: (i) a prediction phase integrates the learned FM once (or a few steps) to obtain a candidate path without intervention; (ii) a correction phase refines this path with a vanishing time‑scaled vector field and a CBF-based quadratic program that minimally perturbs the vector field. We prove a barrier certificate for the resulting flow system, establishing forward invariance of a robust safe set and finite-time convergence to the safe set. In addition, by enforcing safety only on the executed path—rather than all intermediate latent paths—SafeFlowMatcher avoids distributional drift and mitigates local trap problems. Moreover, SafeFlowMatcher attains faster, smoother, and safer paths than diffusion- and FM-based baselines on maze navigation, locomotion, and robot manipulation tasks. Extensive ablations corroborate the contributions of the PC integrator and the barrier certificate.",Poster,"applications to robotics, autonomy, planning","Flow matching, Control Barrier Functions, Planning, Control","4, 4, 6, 6, 8","2, 3, 3, 2, 3","3, 5, 2, 4, 3","3, 3, 3, 3, 3","2, 2, 3, 3, 3",https://openreview.net/pdf?id=refcXHU1Nh,0.12681225464707435,Robotics,high,The paper presents a planning framework combining flow matching with control barrier functions for locomotion and robot manipulation. This focus on safe control and physical task execution aligns directly with the robotics category.,-0.09439477678664335
https://openreview.net/forum?id=E5L43l5EIu,Embodied Agents Meet Personalization: Investigating Challenges and Solutions Through the Lens of Memory Utilization,"LLM-powered embodied agents have shown success on conventional object-rearrangement tasks, but providing personalized assistance that leverages user-specific knowledge from past interactions presents new challenges. We investigate these challenges through the lens of agents' memory utilization along two critical dimensions: object semantics (identifying objects based on personal meaning) and user patterns (recalling sequences from behavioral routines). To assess these capabilities, we construct Memento, an end-to-end two-stage evaluation framework comprising single-memory and joint-memory tasks. Our experiments reveal that current agents can recall simple object semantics but struggle to apply sequential user patterns to planning. Through in-depth analysis, we identify two critical bottlenecks: information overload and coordination failures when handling multiple memories. Based on these findings, we explore memory architectural approaches to address these challenges. Given our observation that episodic memory provides both personalized knowledge and in-context learning benefits, we design a hierarchical knowledge graph-based user-profile memory module that separately manages personalized knowledge, achieving substantial improvements on both single and joint-memory tasks.",Poster,"applications to computer vision, audio, language, and other modalities","Embodied agent, Memory, Agent, LLM, Personalization","4, 6, 6","3, 4, 3","3, 3, 4","3, 3, 3","2, 3, 3",https://openreview.net/pdf?id=E5L43l5EIu,0.14432675344975002,Robotics,high,"The research focuses on embodied agents performing object-rearrangement tasks, which falls under the Robotics category definition encompassing embodied AI. The primary contribution enhances memory utilization specifically for these embodied interactions rather than general software engineering or inference.",-0.10310387888746778
https://openreview.net/forum?id=V35oo1SVGH,VITA: Zero-Shot Value Functions via Test-Time Adaptation of Vision–Language Models,"Vision–Language Models (VLMs) show promise as zero-shot goal-conditioned value functions, but their frozen pre-trained representations limit generalization and temporal reasoning. We introduce VITA, a zero-shot value function learning method that enhances both capabilities via test-time adaptation. At inference, a lightweight adaptation module is updated via a gradient step on a meta-learned self-supervised loss, such that each test-time update improves value estimation. By updating sequentially over a trajectory, VITA encodes history into its parameters, addressing the temporal reasoning limitations. To mitigate shortcut learning, we propose a dissimilarity-based sampling strategy that selects semantically diverse segments of the trajectory during training. In real-world robotic manipulation tasks, VITA generalizes from a single training environment to diverse out-of-distribution tasks, environments, and embodiments, outperforming the state-of-the-art zero-shot method using autoregressive VLMs. Furthermore, we demonstrate that VITA’s zero-shot value estimates can be utilized for reward shaping in offline reinforcement learning, resulting in multi-task policies on the Meta-World benchmark that exceed the performance of those trained with the simulation’s fuzzy-logic dense rewards.",Poster,"transfer learning, meta learning, and lifelong learning","Meta-Learning, Test-Time Adaptation, Value Function Estimation, Vision-Language Models","4, 6, 6","2, 2, 3","4, 3, 3","3, 3, 3","2, 3, 3",https://openreview.net/pdf?id=V35oo1SVGH,0.14432675344975002,Robotics,high,"The paper focuses on enabling robotic manipulation and control using VLMs as value functions with test-time adaptation. Although it employs inference-time adaptation, the core application and validation are in embodied AI and real-world robotics.",-0.10310387888746778
https://openreview.net/forum?id=HE6j2jtjII,UrbanVerse: Scaling Urban Simulation by Watching City-Tour Videos,"Urban embodied AI agents, ranging from delivery robots to quadrupeds, are increasingly populating our cities, navigating chaotic streets to provide last-mile connectivity. Training such agents requires diverse, high-fidelity urban environments to scale, yet existing human-crafted or procedurally generated simulation scenes either lack scalability or fail to capture real-world complexity. We introduce UrbanVerse, a data-driven real-to-sim system that converts crowd-sourced city-tour videos into physics-aware, interactive simulation scenes. UrbanVerse consists of: (i) UrbanVerse-100K, a repository of 100k+ annotated urban 3D assets with semantic and physical attributes, and (ii) UrbanVerse-Gen, an automatic pipeline that extracts scene layouts from video and instantiates metric-scale 3D simulations using retrieved assets. Running in IsaacSim, UrbanVerse offers 160 high-quality constructed scenes from 24 countries, along with a curated benchmark of 10 artist-designed test scenes. Experiments show that UrbanVerse scenes preserve real-world semantics and layouts, achieving human-evaluated realism comparable to manually crafted scenes. In urban navigation, policies trained in UrbanVerse exhibit scaling power laws and strong generalization, improving success by +6.3% in simulation and +30.1% in zero-shot sim-to-real transfer comparing to prior methods, accomplishing a 300 m real-world mission with only two interventions.",Poster,"applications to robotics, autonomy, planning","Simulation, Real-to-Sim, Sim-to-Real, Digital Twin, Robot Navigation, Reinforcement Learning","2, 6, 6, 8","3, 3, 3, 3","5, 3, 5, 4","3, 3, 3, 3","1, 3, 3, 3",https://openreview.net/pdf?id=HE6j2jtjII,-0.014075373617364884,Robotics,high,"The paper focuses on generating simulation environments for training embodied AI agents like delivery robots and quadrupeds. The core contribution enables sim-to-real transfer for robotic navigation tasks, fitting squarely within the robotics domain.",-0.12442060481240272
https://openreview.net/forum?id=LzWKuxTKuW,Much Ado About Noising: Dispelling the Myths of Generative Robotic Control,"Generative models, like flows and diffusions, have recently emerged as popular and efficacious policy parameterizations in robotics. There has been much speculation as to the factors underlying their successes, ranging from capturing multimodal action distributions to expressing more complex behaviors. In this work, we perform a comprehensive evaluation of popular generative control policies (GCPs) on common behavior cloning (BC) benchmarks. We find that GCPs do not owe their success to their ability to capture multimodality or to express more complex observation-to-action mappings. Instead, we find that their advantage stems from iterative computation, provided that intermediate steps are supervised during training and this supervision is paired with a suitable level of stochasticity. As a validation of our findings, we show that a minimal iterative policy (MIP), a lightweight two-step regression-based policy, essentially matches the performance of flow GCPs. Our results suggest that the distribution-fitting component of GCPs is less salient than commonly believed and point toward new design spaces focusing solely on control performance. Videos and supplementary materials are available at https://anonymous.4open.science/w/mip-anonymous/.",Poster,"applications to robotics, autonomy, planning","Generative model, Flow, Control, Behavior cloning","4, 6, 6, 8","3, 3, 3, 3","4, 3, 3, 4","2, 2, 3, 3","2, 2, 3, 3",https://openreview.net/pdf?id=LzWKuxTKuW,-0.14236890864619398,Robotics,high,The paper investigates generative control policies specifically within the context of robotic behavior cloning and control performance. Its primary contribution lies in understanding and optimizing policy parameterizations for robotic control systems.,-0.1676257076735584
https://openreview.net/forum?id=MPabX9LEds,Learning Massively Multitask World Models for Continuous Control,"General-purpose control demands agents that act across many tasks and embodiments, yet research on reinforcement learning (RL) for continuous control remains dominated by single-task or offline regimens, reinforcing a view that online RL does not scale. Inspired by the foundation model recipe (large-scale pretraining followed by light RL) we ask whether a single agent can be trained on hundreds of tasks with online interaction. To accelerate research in this direction, we introduce a new benchmark with 200 diverse tasks spanning many domains and embodiments, each with language instructions, demonstrations, and optionally image observations. We then present Newt, a language-conditioned multitask world model that is first pretrained on demonstrations to acquire task-aware representations and action priors, and then jointly optimized with online interaction across all tasks. Experiments show that Newt yields better multitask performance and data-efficiency than a set of strong baselines, exhibits strong open-loop control, and enables rapid adaptation to unseen tasks. We release our environments, demonstrations, code for training and evaluation, as well as 200+ checkpoints. Website: https://newt-world-models.github.io",Poster,reinforcement learning,"reinforcement learning, world models, continuous control","4, 6, 8","4, 2, 3","5, 3, 3","3, 3, 3","2, 3, 2",https://openreview.net/pdf?id=MPabX9LEds,0.10721217005489503,Robotics,high,"The paper focuses on continuous control and world models for agents across multiple embodiments, aligning directly with embodied AI and control systems. This fits the Robotics category better than Other, as the core contribution targets agent action in environments rather than pure ML theory.",-0.18378607905570768
